;client_id;gender;age;Region;account_year;Owner_account;Disponent_account;Credit_amount;Withdrawal_amount;Balance_amount;Avg_trans_permonth;Weekday_Transaction;Weekend_Transaction;collect_otherbank;remit_otherbank;others;oldage_pension;insurance_payment;negative_payment;household;payment_statement;credit_interest;loan_payment;statement_monthly;statement_transaction;statement_weekly;AutoDebit_Freq;loan_amount;loan_duration;Loan_complete_paid;Loan_complete_unpaid;Loan_Contract_running;Loan_client_debt;Years_creditcard;classic;gold;junior;Region_AvgUnemploymentRate_96;Region_AvgSalary;Region_AvgCrimeRate_96
4043;4274;F;62;north Moravia;1997;1.0;0.0;2734.508888888889;1593.424561403509;32227.9;2094.552641895142;70;32;17.0;22.0;0.0;22.0;0.0;0.0;17.0;17.0;22.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4044;4275;F;42;east Bohemia;1993;1.0;0.0;1736.794814814815;1065.5276595744692;34147.8;1385.3347899236367;224;99;62.0;67.0;0.0;0.0;0.0;0.0;0.0;62.0;67.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4045;4276;F;26;north Moravia;1996;1.0;0.0;1702.692727272727;1075.5671232876714;15131.7;1382.394976851852;88;40;24.0;29.0;0.0;0.0;0.0;0.0;0.0;24.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4046;4277;M;20;north Moravia;1996;0.0;1.0;1702.692727272727;1075.5671232876714;15131.7;1382.394976851852;88;40;24.0;29.0;0.0;0.0;0.0;0.0;0.0;24.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4047;4278;M;50;north Bohemia;1997;1.0;0.0;9474.047619047622;7001.792452830187;26815.1;7966.692576058202;62;33;16.0;20.0;0.0;0.0;0.0;0.0;16.0;15.0;20.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4048;4279;M;50;east Bohemia;1993;1.0;0.0;10909.566197183101;6306.1561181434645;54599.3;7985.1764584360135;267;112;65.0;0.0;0.0;0.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4049;4280;F;55;south Moravia;1997;1.0;0.0;11848.554166666667;5246.921739130433;86013.4;7545.1155866355875;101;39;36.0;0.0;18.0;0.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4050;4281;M;68;south Moravia;1993;1.0;0.0;2035.8404580152674;1438.7425149700612;26424.8;1706.5902650428645;213;85;61.0;65.0;0.0;65.0;0.0;0.0;61.0;60.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4051;4282;M;67;central Bohemia;1993;1.0;0.0;3139.5008403361353;1923.5977142857134;36970.8;2451.557195357048;207;87;57.0;61.0;0.0;61.0;0.0;0.0;57.0;56.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4052;4283;M;75;west Bohemia;1996;1.0;0.0;2632.5924528301884;1686.9555555555562;18066.6;2115.317327441077;88;37;23.0;28.0;0.0;28.0;0.0;0.0;23.0;23.0;24.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4053;4284;M;53;north Moravia;1996;1.0;0.0;6831.656716417909;3052.0802919708017;39585.7;4237.817886943666;143;61;75.0;0.0;25.0;0.0;25.0;0.0;25.0;25.0;30.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4054;4285;F;54;north Moravia;1996;0.0;1.0;6831.656716417909;3052.0802919708017;39585.7;4237.817886943666;143;61;75.0;0.0;25.0;0.0;25.0;0.0;25.0;25.0;30.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4055;4286;F;34;central Bohemia;1993;1.0;0.0;1756.2604026845636;822.247297297298;18297.3;1134.995132587084;313;132;173.0;62.0;57.0;0.0;58.0;0.0;58.0;57.0;62.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4056;4287;F;46;south Moravia;1995;1.0;0.0;5879.446464646464;2518.212871287127;73385.9;3607.6013113716667;213;88;108.0;0.0;36.0;0.0;36.0;0.0;36.0;35.0;40.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4057;4288;F;53;north Moravia;1995;1.0;0.0;8257.304878048782;6721.168421052626;38587.5;7431.202347689078;123;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4058;4289;M;18;south Moravia;1993;1.0;0.0;2145.7436974789916;2563.597860962564;31293.9;2352.6768583121807;298;127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;71.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4059;4290;M;52;north Bohemia;1994;1.0;0.0;10306.915652173915;7066.301863354035;47620.2;8340.511524435904;195;81;46.0;51.0;0.0;0.0;0.0;0.0;46.0;46.0;51.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4060;4291;F;48;south Moravia;1997;1.0;0.0;8603.360526315792;4059.0933333333332;22495.7;5514.280921717172;78;35;27.0;16.0;12.0;0.0;0.0;0.0;12.0;11.0;16.0;3.0;1.0;0.0;0.0;3.0;174840.0;60.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4061;4292;M;47;north Moravia;1996;1.0;0.0;1706.8603773584907;1060.140983606557;25795.0;1376.7820986652239;80;34;21.0;26.0;0.0;0.0;0.0;0.0;21.0;21.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4062;4293;F;40;central Bohemia;1993;1.0;0.0;23795.41111111112;7248.20783410139;66657.9;11205.967113424667;407;162;186.0;67.0;62.0;0.0;62.0;0.0;62.0;62.0;67.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4063;4294;M;43;central Bohemia;1993;0.0;1.0;23795.41111111112;7248.20783410139;66657.9;11205.967113424667;407;162;186.0;67.0;62.0;0.0;62.0;0.0;62.0;62.0;67.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4064;4295;M;39;south Bohemia;1995;1.0;0.0;7381.415789473684;4168.421666666664;60776.8;5519.252442997498;141;55;31.0;0.0;0.0;0.0;0.0;0.0;31.0;31.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
4065;4296;M;74;south Moravia;1996;1.0;0.0;2723.359574468085;1910.2033898305092;15295.8;2301.805272065897;75;31;20.0;25.0;0.0;25.0;0.0;0.0;20.0;20.0;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4066;4297;F;71;south Moravia;1996;0.0;1.0;2723.359574468085;1910.2033898305092;15295.8;2301.805272065897;75;31;20.0;25.0;0.0;25.0;0.0;0.0;20.0;20.0;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4067;4298;M;79;north Bohemia;1997;1.0;0.0;2299.151851851852;1433.7925925925924;23364.7;1882.6777182539684;36;18;9.0;14.0;0.0;14.0;0.0;0.0;9.0;9.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4068;4299;F;22;east Bohemia;1996;1.0;0.0;15795.359756097561;10524.551694915253;53322.3;11803.945999941643;140;60;7.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;29.0;7.0;1.0;0.0;0.0;1.0;174960.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4069;4300;F;22;Prague;1996;1.0;0.0;9599.10806451613;6689.817073170729;46579.3;8151.80766748449;101;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4070;4301;F;43;south Bohemia;1996;1.0;0.0;3915.755555555556;2699.875000000001;38658.7;3206.0232314213567;82;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4071;4302;F;55;west Bohemia;1997;1.0;0.0;2077.0400000000004;877.091089108911;25650.8;1339.9043015236398;108;48;54.0;22.0;18.0;0.0;18.0;0.0;18.0;17.0;22.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4072;4303;F;21;south Bohemia;1993;1.0;0.0;2976.0575342465745;1542.7019157088105;31858.4;2056.986619855172;284;123;124.0;0.0;62.0;0.0;0.0;0.0;62.0;62.0;67.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4073;4304;F;54;central Bohemia;1994;1.0;0.0;12698.217796610175;7066.284057971018;35668.8;8704.544829945173;237;88;86.0;0.0;43.0;0.0;0.0;0.0;43.0;43.0;49.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4074;4305;F;60;north Bohemia;1996;1.0;0.0;2623.489552238806;1717.38494623656;16056.7;2107.9789513438486;114;46;28.0;33.0;0.0;33.0;0.0;0.0;28.0;28.0;33.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4075;4306;M;59;north Bohemia;1996;0.0;1.0;2623.489552238806;1717.38494623656;16056.7;2107.9789513438486;114;46;28.0;33.0;0.0;33.0;0.0;0.0;28.0;28.0;33.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4076;4307;M;22;Prague;1996;1.0;0.0;2232.3608695652174;2276.3944444444455;41476.6;2263.503210690453;116;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;27.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4077;4308;F;29;east Bohemia;1993;1.0;0.0;3262.8822085889574;2377.258333333331;75415.7;2770.061187363656;251;104;56.0;0.0;0.0;0.0;0.0;0.0;56.0;56.0;61.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4078;4309;F;20;north Bohemia;1993;1.0;0.0;2968.702631578947;1647.5023999999985;39366.6;2148.230813263353;289;113;113.0;0.0;57.0;0.0;0.0;0.0;56.0;56.0;61.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4079;4310;F;74;south Moravia;1995;1.0;0.0;3127.937662337663;1826.7303571428583;36257.3;2368.8181410081143;131;58;33.0;38.0;0.0;38.0;0.0;0.0;33.0;33.0;38.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4080;4311;M;18;south Moravia;1996;1.0;0.0;2880.1256410256415;3281.8923076923083;26995.6;2670.97087962963;45;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4081;4312;F;20;north Moravia;1997;1.0;0.0;1962.4346938775514;1451.6357142857144;14867.4;1728.211967893218;73;32;16.0;21.0;0.0;0.0;0.0;0.0;16.0;16.0;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4082;4313;F;31;south Moravia;1993;1.0;0.0;3900.1417218543047;2548.460909090906;28259.4;3129.971263947766;266;105;60.0;0.0;0.0;0.0;0.0;0.0;60.0;59.0;64.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4083;4314;F;74;south Moravia;1994;1.0;0.0;2151.382105263158;923.682978723405;30728.6;1327.9939465881705;198;85;90.0;49.0;45.0;49.0;0.0;0.0;45.0;44.0;45.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4084;4315;F;40;north Moravia;1997;1.0;0.0;6037.900000000001;3979.650000000001;57078.1;4904.856107503608;75;34;15.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;20.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4085;4316;F;56;Prague;1996;1.0;0.0;6879.848648648649;3690.551304347824;84695.2;4986.613420810217;129;60;30.0;0.0;0.0;0.0;0.0;0.0;30.0;29.0;34.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4086;4317;F;21;south Moravia;1994;1.0;0.0;12984.470754716978;6529.8804020100515;76907.5;8966.87383298465;214;91;48.0;0.0;0.0;0.0;0.0;0.0;48.0;47.0;52.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4087;4318;F;57;east Bohemia;1993;1.0;0.0;7792.072992700727;3247.85333333333;93157.4;4741.529283739828;313;124;120.0;0.0;60.0;0.0;0.0;0.0;60.0;60.0;65.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4088;4319;M;53;east Bohemia;1993;0.0;1.0;7792.072992700727;3247.85333333333;93157.4;4741.529283739828;313;124;120.0;0.0;60.0;0.0;0.0;0.0;60.0;60.0;65.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4089;4320;F;41;south Moravia;1997;1.0;0.0;5304.964444444444;2909.1567567567577;23446.0;3820.2468874643873;82;37;32.0;0.0;16.0;0.0;0.0;0.0;16.0;16.0;21.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4090;4321;F;26;south Bohemia;1995;1.0;0.0;1575.6623376623377;918.3716814159296;17549.8;1212.0793744388782;132;58;35.0;40.0;0.0;0.0;0.0;0.0;35.0;35.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4091;4322;M;29;south Bohemia;1995;0.0;1.0;1575.6623376623377;918.3716814159296;17549.8;1212.0793744388782;132;58;35.0;40.0;0.0;0.0;0.0;0.0;35.0;35.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4092;4323;M;75;north Bohemia;1995;1.0;0.0;2693.007368421052;1751.9480916030545;26330.4;2174.5767732471772;162;64;43.0;47.0;0.0;47.0;0.0;0.0;43.0;42.0;47.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4093;4324;F;81;north Bohemia;1995;0.0;1.0;2693.007368421052;1751.9480916030545;26330.4;2174.5767732471772;162;64;43.0;47.0;0.0;47.0;0.0;0.0;43.0;42.0;47.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4094;4325;M;52;south Moravia;1996;1.0;0.0;18114.97213114754;7846.691729323305;61403.3;11042.844002999924;137;57;52.0;30.0;26.0;0.0;0.0;0.0;26.0;25.0;30.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4095;4326;M;69;Prague;1996;1.0;0.0;3345.6701754385963;1711.7741935483878;31508.1;2378.0034668641542;111;39;25.0;30.0;0.0;30.0;0.0;0.0;25.0;25.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4096;4327;F;62;Prague;1996;0.0;1.0;3345.6701754385963;1711.7741935483878;31508.1;2378.0034668641542;111;39;25.0;30.0;0.0;30.0;0.0;0.0;25.0;25.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4097;4328;F;23;south Moravia;1993;1.0;0.0;7073.1964285714275;4633.509743589739;86712.9;5804.078969375859;237;98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;68.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;3.8285714285714287;8728.5;3845.785714285714
4098;4329;F;52;south Moravia;1995;1.0;0.0;1737.3416666666665;877.524657534247;17818.4;1177.0555565639997;162;68;63.0;36.0;32.0;0.0;0.0;0.0;31.0;31.0;36.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4099;4330;M;78;north Bohemia;1996;1.0;0.0;3578.8508771929824;2052.629629629631;37731.5;2688.720893555762;99;39;26.0;30.0;0.0;30.0;0.0;0.0;26.0;25.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4100;4331;M;40;central Bohemia;1996;1.0;0.0;16482.04918032787;10127.311827956986;63565.1;12115.241024441459;110;44;20.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4101;4332;M;63;south Moravia;1996;1.0;0.0;11897.506349206353;7402.373469387751;24110.3;9085.31515224359;115;46;27.0;0.0;0.0;0.0;0.0;0.0;27.0;26.0;31.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4102;4333;M;41;Prague;1996;1.0;0.0;11248.771428571432;7366.172727272728;55876.2;8461.834624161507;136;51;30.0;0.0;0.0;0.0;0.0;0.0;30.0;29.0;31.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4103;4334;F;45;Prague;1996;0.0;1.0;11248.771428571432;7366.172727272728;55876.2;8461.834624161507;136;51;30.0;0.0;0.0;0.0;0.0;0.0;30.0;29.0;31.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4104;4335;F;75;south Moravia;1993;1.0;0.0;3030.168275862068;2030.573786407765;21075.9;2437.0465787527887;251;100;68.0;72.0;0.0;72.0;0.0;0.0;68.0;67.0;72.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4105;4336;F;30;south Bohemia;1993;1.0;0.0;8549.412676056336;3536.7933130699075;50411.4;5140.835533696201;334;137;131.0;0.0;66.0;0.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4106;4337;M;33;east Bohemia;1993;1.0;0.0;13334.675423728815;8680.295555555573;11038.1;10208.772703365325;205;93;55.0;0.0;0.0;0.0;0.0;0.0;55.0;57.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4107;4338;M;55;west Bohemia;1994;1.0;0.0;6088.718548387096;3756.852849740929;29928.6;4697.621762555145;224;93;51.0;0.0;0.0;0.0;0.0;0.0;51.0;51.0;56.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4108;4339;F;22;south Moravia;1996;1.0;0.0;9980.518181818183;6841.957303370783;49779.8;8284.802776251525;108;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;32.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4109;4340;F;50;Prague;1996;1.0;0.0;15320.4908045977;10716.491803278688;25470.7;12160.111453735533;158;51;29.0;0.0;0.0;0.0;0.0;0.0;29.0;29.0;33.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4110;4341;M;35;north Moravia;1997;1.0;0.0;7879.836666666667;5753.754285714286;35013.6;6845.027152777777;45;20;10.0;0.0;0.0;0.0;0.0;0.0;10.0;9.0;14.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4111;4342;F;81;south Moravia;1994;1.0;0.0;2845.1558558558563;1751.050617283951;32141.5;2241.550467546733;191;82;53.0;57.0;0.0;57.0;0.0;0.0;53.0;52.0;53.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4112;4343;F;70;west Bohemia;1993;1.0;0.0;3423.202362204724;1729.1954954954942;50864.6;2387.738207696624;255;94;60.0;64.0;0.0;64.0;0.0;0.0;60.0;59.0;62.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4113;4344;M;74;south Moravia;1995;1.0;0.0;3100.9506172839515;1558.7274074074085;40748.7;2182.120986004163;153;63;37.0;42.0;0.0;42.0;0.0;0.0;37.0;37.0;38.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4114;4345;F;25;south Bohemia;1996;1.0;0.0;15495.702702702703;13698.930769230765;78165.5;14416.531099340478;112;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;24.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
4115;4346;F;26;central Bohemia;1997;1.0;0.0;9476.89090909091;6304.63157894737;73161.3;7988.092417328043;50;21;10.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4116;4347;F;73;south Moravia;1993;1.0;0.0;3589.3262711864413;2025.6737967914423;44739.4;2686.300670888826;220;85;56.0;60.0;0.0;60.0;0.0;0.0;56.0;55.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4117;4348;F;21;central Bohemia;1996;1.0;0.0;13336.237313432835;5073.040963855419;51403.0;7492.564483122234;167;66;84.0;0.0;28.0;0.0;28.0;0.0;28.0;28.0;33.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4118;4349;F;40;Prague;1996;1.0;0.0;3671.470833333333;2740.200000000001;69791.7;3115.7357275016643;99;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;32.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4119;4350;M;33;Prague;1996;0.0;1.0;3671.470833333333;2740.200000000001;69791.7;3115.7357275016643;99;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;32.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
